"shape_id","stop_id","stop_sequence","stop_rank","fake_timestamp"
20245004,67032,519,59,00:00:59
20245004,79868,534,60,00:01:00
20245004,79880,548,61,00:01:01
20245004,79890,558,62,00:01:02
20245004,79900,566,63,00:01:03
20245004,64790,574,64,00:01:04
20245004,64800,588,65,00:01:05
20245004,64802,596,66,00:01:06
20245007,73818,1,1,00:00:01
20245007,70676,23,2,00:00:02
20245007,70677,38,3,00:00:03
20245007,70679,40,4,00:00:04
20245007,70681,43,5,00:00:05
20245007,72290,63,6,00:00:06
20245007,72294,78,7,00:00:07
20245007,72312,95,8,00:00:08
20245007,72310,105,9,00:00:09
20245007,72330,110,10,00:00:10
20245007,72348,115,11,00:00:11
20245007,72360,122,12,00:00:12
20245007,72371,131,13,00:00:13
20245007,72380,145,14,00:00:14
20245007,72391,164,15,00:00:15
20245007,72400,175,16,00:00:16
20245007,72410,186,17,00:00:17
20245007,73130,192,18,00:00:18
20245007,73152,196,19,00:00:19
20245007,73351,200,20,00:00:20
20245007,73167,206,21,00:00:21
20245007,73168,214,22,00:00:22
20245007,68391,221,23,00:00:23
20245007,68462,225,24,00:00:24
20245007,68398,230,25,00:00:25
20245007,68402,233,26,00:00:26
20245007,68408,236,27,00:00:27
20245007,68786,238,28,00:00:28
20245007,68390,242,29,00:00:29
20245007,68400,246,30,00:00:30
20245007,68410,252,31,00:00:31
20245007,68420,257,32,00:00:32
20245007,68435,262,33,00:00:33
20245007,68438,268,34,00:00:34
20245007,68440,272,35,00:00:35
20245007,68460,274,36,00:00:36
20245007,68470,277,37,00:00:37
20245007,68471,281,38,00:00:38
20245007,68472,285,39,00:00:39
20245007,68476,290,40,00:00:40
20245007,68474,293,41,00:00:41
20245007,68475,301,42,00:00:42
20245007,70802,305,43,00:00:43
20245007,70806,313,44,00:00:44
20245007,68597,321,45,00:00:45
20245007,68591,328,46,00:00:46
20245007,68611,332,47,00:00:47
20245007,68593,334,48,00:00:48
20245007,68599,339,49,00:00:49
20245007,68595,344,50,00:00:50
20245007,68613,348,51,00:00:51
20245007,68570,350,52,00:00:52
20245007,68584,359,53,00:00:53
20245007,73080,383,54,00:00:54
20245007,65325,398,55,00:00:55
20245007,67014,415,56,00:00:56
20245007,67022,436,57,00:00:57
20245007,67021,439,58,00:00:58
20245007,67026,449,59,00:00:59
20245007,67028,453,60,00:01:00
20245007,67032,455,61,00:01:01
20245007,79868,470,62,00:01:02
20245007,79880,484,63,00:01:03
20245007,79890,494,64,00:01:04
20245007,79900,502,65,00:01:05
20245007,64790,510,66,00:01:06
20245007,64800,524,67,00:01:07
20245007,64802,532,68,00:01:08
20245008,73818,1,1,00:00:01
20245008,70676,23,2,00:00:02
20245008,70677,38,3,00:00:03
20245008,70679,40,4,00:00:04
20245008,70681,43,5,00:00:05
20245008,72290,63,6,00:00:06
20245008,72294,78,7,00:00:07
20245008,72312,95,8,00:00:08
20245008,72310,105,9,00:00:09
20245008,72330,110,10,00:00:10
20245008,72348,115,11,00:00:11
20245008,72360,122,12,00:00:12
20245008,72371,131,13,00:00:13
20245008,72380,145,14,00:00:14
20245008,72391,164,15,00:00:15
20245008,72400,175,16,00:00:16
20245008,72410,186,17,00:00:17
20245008,73130,192,18,00:00:18
20245008,73152,196,19,00:00:19
20245008,73351,200,20,00:00:20
20245008,73167,206,21,00:00:21
20245008,73168,214,22,00:00:22
20245008,68391,221,23,00:00:23
20245008,68462,225,24,00:00:24
20245008,68398,230,25,00:00:25
20245008,68402,233,26,00:00:26
20245008,68408,236,27,00:00:27
20245008,68786,238,28,00:00:28
20245008,68390,242,29,00:00:29
20245008,68400,246,30,00:00:30
20245008,68410,252,31,00:00:31
20245008,68420,257,32,00:00:32
20245008,68435,262,33,00:00:33
20245008,68438,268,34,00:00:34
20245008,68440,272,35,00:00:35
20245008,68460,274,36,00:00:36
20245008,68470,277,37,00:00:37
20245008,68471,281,38,00:00:38
20245008,68472,285,39,00:00:39
20245008,68476,290,40,00:00:40
20245008,68474,293,41,00:00:41
20245008,68475,301,42,00:00:42
20245008,70802,305,43,00:00:43
20245008,70806,313,44,00:00:44
20245008,68597,321,45,00:00:45
20245008,68591,328,46,00:00:46
20245008,68611,332,47,00:00:47
20245008,68593,334,48,00:00:48
20245008,68599,339,49,00:00:49
20245008,68595,344,50,00:00:50
20245008,68613,348,51,00:00:51
20245008,68570,350,52,00:00:52
20245008,68584,359,53,00:00:53
20245008,73080,383,54,00:00:54
20245008,65325,398,55,00:00:55
20245008,67014,415,56,00:00:56
20245008,67022,436,57,00:00:57
20245008,67021,439,58,00:00:58
20245008,67026,449,59,00:00:59
20245008,67028,453,60,00:01:00
20245008,67032,455,61,00:01:01
20245008,79868,470,62,00:01:02
20245008,79880,484,63,00:01:03
20245008,79890,494,64,00:01:04
20245008,79900,502,65,00:01:05
20245008,64790,510,66,00:01:06
20245008,64800,524,67,00:01:07
20245008,64802,532,68,00:01:08
20245008,64835,538,69,00:01:09
20245008,80400,546,70,00:01:10
20245008,80412,560,71,00:01:11
20245008,79862,573,72,00:01:12
20245008,79864,576,73,00:01:13
20245008,79872,579,74,00:01:14
20245008,79874,582,75,00:01:15
20245008,67023,592,76,00:01:16
20245008,79878,595,77,00:01:17
20245008,67015,637,78,00:01:18
20246003,85630,1,1,00:00:01
20246003,85489,9,2,00:00:02
20246003,82730,12,3,00:00:03
20246003,82749,23,4,00:00:04
20246003,82760,26,5,00:00:05
20246003,70820,36,6,00:00:06
20246003,70815,49,7,00:00:07
20246003,70817,74,8,00:00:08
20246003,80566,100,9,00:00:09
20246003,99750,104,10,00:00:10
20246003,99752,119,11,00:00:11
20246003,99754,145,12,00:00:12
20246003,79854,149,13,00:00:13
20246003,79856,156,14,00:00:14
20246003,79858,172,15,00:00:15
20246003,79906,178,16,00:00:16
20246003,79868,210,17,00:00:17
20246003,79880,224,18,00:00:18
20246003,79890,234,19,00:00:19
20246003,64845,239,20,00:00:20
20246003,64769,254,21,00:00:21
20246003,65157,285,22,00:00:22
20246003,72887,299,23,00:00:23
20246003,72888,313,24,00:00:24
20246003,72889,337,25,00:00:25
20246003,72882,359,26,00:00:26
20246003,72879,369,27,00:00:27
20246003,72877,395,28,00:00:28
20246003,72875,409,29,00:00:29
20246003,72873,429,30,00:00:30
20246003,72869,442,31,00:00:31
20246003,65325,471,32,00:00:32
20246003,67015,487,33,00:00:33
20250004,71828,1,1,00:00:01
20250004,71830,17,2,00:00:02
20250004,71850,40,3,00:00:03
20250004,71864,56,4,00:00:04
20250004,71870,69,5,00:00:05
20250004,71876,85,6,00:00:06
20250004,71880,90,7,00:00:07
20250004,71890,95,8,00:00:08
20250004,71910,102,9,00:00:09
20250004,72307,119,10,00:00:10
20250004,81755,135,11,00:00:11
20250004,72309,154,12,00:00:12
20250004,80496,170,13,00:00:13
20250004,80498,174,14,00:00:14
20250004,72487,182,15,00:00:15
20250004,73637,187,16,00:00:16
20250004,71961,199,17,00:00:17
20250004,71970,211,18,00:00:18
20250004,71971,218,19,00:00:19
20250004,73095,243,20,00:00:20
20250004,73100,249,21,00:00:21
20250004,73106,258,22,00:00:22
20250004,73112,283,23,00:00:23
20250004,73950,298,24,00:00:24
20250004,73951,301,25,00:00:25
20250004,73952,304,26,00:00:26
20250004,73953,306,27,00:00:27
20250004,70664,320,28,00:00:28
20250004,70665,335,29,00:00:29
20250004,73816,349,30,00:00:30
20250004,72230,364,31,00:00:31
20250004,72232,369,32,00:00:32
20250004,72250,377,33,00:00:33
20250004,68875,405,34,00:00:34
20250004,68873,410,35,00:00:35
20250004,68871,421,36,00:00:36
20250004,68890,427,37,00:00:37
20250004,68900,433,38,00:00:38
20250004,68910,446,39,00:00:39
20250004,68920,454,40,00:00:40
20250004,74450,481,41,00:00:41
20250004,74448,508,42,00:00:42
20250004,74447,519,43,00:00:43
20250004,74455,521,44,00:00:44
20250004,68355,534,45,00:00:45
20250004,73047,536,46,00:00:46
20250004,68348,538,47,00:00:47
20250004,73051,541,48,00:00:48
20250004,68353,545,49,00:00:49
20250004,69028,550,50,00:00:50
20250004,67598,560,51,00:00:51
20250004,69021,585,52,00:00:52
20250005,71828,1,1,00:00:01
20250005,71830,17,2,00:00:02
20250005,71850,40,3,00:00:03
20250005,71864,56,4,00:00:04
20250005,71870,69,5,00:00:05
20250005,71876,85,6,00:00:06
20250005,71880,90,7,00:00:07
20250005,71890,95,8,00:00:08
20250005,71910,102,9,00:00:09
20250005,80496,127,10,00:00:10
20250005,80498,131,11,00:00:11
20250005,72487,139,12,00:00:12
20250005,73637,144,13,00:00:13
20250005,71961,156,14,00:00:14
20250005,71970,168,15,00:00:15
20250005,71971,175,16,00:00:16
20250005,73095,200,17,00:00:17
20250005,73100,206,18,00:00:18
20250005,73106,215,19,00:00:19
20250005,73112,240,20,00:00:20
20250005,73950,255,21,00:00:21
20250005,73951,258,22,00:00:22
20250005,73952,261,23,00:00:23
20250005,73953,263,24,00:00:24
20250005,70664,277,25,00:00:25
20250005,70665,292,26,00:00:26
20250005,73816,306,27,00:00:27
20250005,72230,321,28,00:00:28
20250005,72232,326,29,00:00:29
20250005,72250,334,30,00:00:30
20250005,68875,362,31,00:00:31
20250005,68873,367,32,00:00:32
20250005,68871,378,33,00:00:33
20250005,68890,384,34,00:00:34
20250005,68900,390,35,00:00:35
20250005,68910,403,36,00:00:36
20250005,68920,411,37,00:00:37
20250005,74450,438,38,00:00:38
20250005,74448,465,39,00:00:39
20250005,74447,476,40,00:00:40
20250005,74455,478,41,00:00:41
20250005,68355,491,42,00:00:42
20250005,73047,493,43,00:00:43
20250005,68348,495,44,00:00:44
20250005,73051,498,45,00:00:45
20250005,68353,502,46,00:00:46
20250005,69028,507,47,00:00:47
20250005,67598,517,48,00:00:48
20250005,69021,542,49,00:00:49
20250006,81755,1,1,00:00:01
20250006,72309,20,2,00:00:02
20250006,80496,36,3,00:00:03
20250006,80498,40,4,00:00:04
20250006,72487,48,5,00:00:05
20250006,73637,53,6,00:00:06
20250006,71961,65,7,00:00:07
20250006,71970,77,8,00:00:08
20250006,71971,84,9,00:00:09
20250006,73095,109,10,00:00:10
20250006,73100,115,11,00:00:11
20250006,73106,124,12,00:00:12
20250006,73112,149,13,00:00:13
20250006,73950,164,14,00:00:14
20250006,73951,167,15,00:00:15
20250006,73952,170,16,00:00:16
20250006,73953,172,17,00:00:17
20250006,70664,186,18,00:00:18
20250006,70665,201,19,00:00:19
20250006,73816,215,20,00:00:20
20250006,72230,230,21,00:00:21
20250006,72232,235,22,00:00:22
20250006,72250,243,23,00:00:23
20250006,68875,271,24,00:00:24
20250006,68873,276,25,00:00:25
20250006,68871,287,26,00:00:26
20250006,68890,293,27,00:00:27
20250006,68900,299,28,00:00:28
20250006,68910,312,29,00:00:29
20250006,68920,320,30,00:00:30
20250006,74450,347,31,00:00:31
20250006,74448,374,32,00:00:32
20250006,74447,385,33,00:00:33
20250006,74455,387,34,00:00:34
20250006,68355,400,35,00:00:35
20250006,73047,402,36,00:00:36
20250006,68348,404,37,00:00:37
20250006,73051,407,38,00:00:38
20250006,68353,411,39,00:00:39
20250006,69028,416,40,00:00:40
20250006,67598,426,41,00:00:41
20250006,69021,451,42,00:00:42
20269003,71328,1,1,00:00:01
20269003,71326,11,2,00:00:02
20269003,66875,27,3,00:00:03
20269003,68397,86,4,00:00:04
20269003,73059,90,5,00:00:05
20269003,71329,99,6,00:00:06
20269003,71327,102,7,00:00:07
20269003,73342,105,8,00:00:08
20269003,73366,111,9,00:00:09
20269003,73167,114,10,00:00:10
20269003,71353,122,11,00:00:11
20269003,72307,192,12,00:00:12
20269003,81755,208,13,00:00:13
20269003,81791,225,14,00:00:14
20269003,63811,230,15,00:00:15
20269003,72304,248,16,00:00:16
20269003,72324,259,17,00:00:17
20269003,72326,276,18,00:00:18
20269003,62338,313,19,00:00:19
20269003,81854,352,20,00:00:20
20269003,81845,376,21,00:00:21
20269003,81800,387,22,00:00:22
20269003,81810,400,23,00:00:23
20269003,81840,404,24,00:00:24
20269003,81820,425,25,00:00:25
20269003,81825,427,26,00:00:26
20269003,81870,431,27,00:00:27
20269003,81880,440,28,00:00:28
20269003,81677,454,29,00:00:29
20269003,81668,460,30,00:00:30
20269003,81670,466,31,00:00:31
20269003,81672,471,32,00:00:32
20269003,81685,484,33,00:00:33
20269003,81703,496,34,00:00:34
20269003,81674,506,35,00:00:35
20269003,81678,517,36,00:00:36
20269003,81680,525,37,00:00:37
20269003,81684,548,38,00:00:38
20269003,81713,564,39,00:00:39
20269003,81731,569,40,00:00:40
20269003,81847,608,41,00:00:41
20269003,81735,625,42,00:00:42
20269003,81739,638,43,00:00:43
20269003,81743,657,44,00:00:44
20269003,81751,676,45,00:00:45
20269003,64545,727,46,00:00:46
20269003,81849,772,47,00:00:47
20269003,81841,791,48,00:00:48
20269003,81850,835,49,00:00:49
20269003,81838,868,50,00:00:50
20269003,64466,876,51,00:00:51
20269003,64468,883,52,00:00:52
20269003,64592,947,53,00:00:53
20302001,74785,1,1,00:00:01
20302001,70700,16,2,00:00:02
20302001,74850,39,3,00:00:03
20302001,74870,49,4,00:00:04
20302001,74880,64,5,00:00:05
20302001,75000,77,6,00:00:06
20302001,70702,79,7,00:00:07
20302001,70704,83,8,00:00:08
20302001,70706,87,9,00:00:09
20302001,70710,93,10,00:00:10
20302001,70714,99,11,00:00:11
20302001,70716,104,12,00:00:12
20302001,70718,106,13,00:00:13
20302001,70720,110,14,00:00:14
20302001,16103,124,15,00:00:15
20302001,16160,141,16,00:00:16
20302001,16170,144,17,00:00:17
20302001,16180,149,18,00:00:18
20302001,16200,154,19,00:00:19
20302001,16220,160,20,00:00:20
20302001,75756,166,21,00:00:21
20302001,35319,295,22,00:00:22
20302001,1570,484,23,00:00:23
20302001,41940,490,24,00:00:24
20302001,41950,493,25,00:00:25
20302001,41955,498,26,00:00:26
20302001,3151,501,27,00:00:27
20302001,11085,508,28,00:00:28
20302001,11087,511,29,00:00:29
20302001,12930,524,30,00:00:30
20302001,12950,531,31,00:00:31
20302001,12980,539,32,00:00:32
20303001,16103,1,1,00:00:01
20303001,16160,18,2,00:00:02
20303001,16170,21,3,00:00:03
20303001,16180,26,4,00:00:04
20303001,16200,31,5,00:00:05
20303001,16220,37,6,00:00:06
20303001,75756,43,7,00:00:07
20303001,35319,172,8,00:00:08
20303001,1570,361,9,00:00:09
20303001,41940,367,10,00:00:10
20303001,41950,370,11,00:00:11
20303001,41955,375,12,00:00:12
20303001,3151,378,13,00:00:13
20303001,11085,385,14,00:00:14
20303001,11087,388,15,00:00:15
20303001,12930,401,16,00:00:16
20303001,12950,408,17,00:00:17
20303001,12980,416,18,00:00:18
20322004,76372,1,1,00:00:01
20322004,76390,9,2,00:00:02
20322004,76420,26,3,00:00:03
20322004,76590,69,4,00:00:04
20322004,76595,72,5,00:00:05
20322004,76610,96,6,00:00:06
20322004,76620,110,7,00:00:07
20322004,76630,130,8,00:00:08
20322004,76660,141,9,00:00:09
20322004,76680,145,10,00:00:10
20322004,76700,155,11,00:00:11
20322004,76710,160,12,00:00:12
20322004,38145,166,13,00:00:13
20322004,38160,172,14,00:00:14
20322004,38180,177,15,00:00:15
20322004,38230,194,16,00:00:16
20322004,38235,214,17,00:00:17
20322004,38236,224,18,00:00:18
20322004,38237,238,19,00:00:19
20322004,23420,249,20,00:00:20
20322004,23421,252,21,00:00:21
20322004,36960,261,22,00:00:22
20322004,16409,271,23,00:00:23
20322004,1570,395,24,00:00:24
20322004,41940,401,25,00:00:25
20322004,41950,404,26,00:00:26
20322004,41955,409,27,00:00:27
20322004,3151,412,28,00:00:28
20322004,11085,419,29,00:00:29
20322004,11087,422,30,00:00:30
20322004,12930,435,31,00:00:31
20322004,12841,447,32,00:00:32
20345008,75110,1,1,00:00:01
20345008,75120,10,2,00:00:02
20345008,75140,17,3,00:00:03
20345008,5550,41,4,00:00:04
20345008,5560,44,5,00:00:05
20345008,5580,51,6,00:00:06
20345008,5590,58,7,00:00:07
20345008,43080,63,8,00:00:08
20345008,43090,66,9,00:00:09
20345008,43095,77,10,00:00:10
20345008,43100,87,11,00:00:11
20345008,43110,91,12,00:00:12
20345008,43130,96,13,00:00:13
20345008,16860,98,14,00:00:14
20345008,16870,100,15,00:00:15
20345008,16880,102,16,00:00:16
20345008,16890,104,17,00:00:17
20345008,16900,105,18,00:00:18
20345008,16920,109,19,00:00:19
20345008,16914,131,20,00:00:20
20345008,16940,166,21,00:00:21
20345008,16960,171,22,00:00:22
20345008,16980,174,23,00:00:23
20345008,16990,179,24,00:00:24
20345008,17010,193,25,00:00:25
20345008,17022,200,26,00:00:26
20345008,17024,205,27,00:00:27
20345008,35317,212,28,00:00:28
20345010,5493,1,1,00:00:01
20345010,5502,27,2,00:00:02
20345010,75110,38,3,00:00:03
20345010,75120,47,4,00:00:04
20345010,75140,54,5,00:00:05
20345010,5550,78,6,00:00:06
20345010,5560,81,7,00:00:07
20345010,5580,88,8,00:00:08
20345010,5590,95,9,00:00:09
20345010,43080,100,10,00:00:10
20345010,43090,103,11,00:00:11
20345010,43095,114,12,00:00:12
20345010,43100,124,13,00:00:13
20345010,43110,128,14,00:00:14
20345010,43130,133,15,00:00:15
20345010,16860,135,16,00:00:16
20345010,16870,137,17,00:00:17
20345010,16880,139,18,00:00:18
20345010,16890,141,19,00:00:19
20345010,16900,142,20,00:00:20
20345010,16920,146,21,00:00:21
20345010,16914,168,22,00:00:22
20345010,16940,203,23,00:00:23
20345010,16960,208,24,00:00:24
20345010,16980,211,25,00:00:25
20345010,16990,216,26,00:00:26
20345010,17010,230,27,00:00:27
20345010,17022,237,28,00:00:28
20345010,17024,242,29,00:00:29
20345010,35317,249,30,00:00:30
20346002,16101,1,1,00:00:01
20346002,89990,12,2,00:00:02
20346002,16160,20,3,00:00:03
20346002,16170,23,4,00:00:04
20346002,16180,28,5,00:00:05
20346002,16190,31,6,00:00:06
20346002,16200,34,7,00:00:07
20346002,16210,38,8,00:00:08
20346002,16220,41,9,00:00:09
20346002,16230,44,10,00:00:10
20346002,16240,48,11,00:00:11
20346002,16250,51,12,00:00:12
20346002,16260,54,13,00:00:13
20346002,16270,57,14,00:00:14
20346002,16280,60,15,00:00:15
20346002,16290,63,16,00:00:16
20346002,16300,66,17,00:00:17
20346002,16310,70,18,00:00:18
20346002,16330,77,19,00:00:19
20346002,16340,80,20,00:00:20
20346002,16800,83,21,00:00:21
20346002,16810,85,22,00:00:22
20346002,16830,88,23,00:00:23
20346002,16840,91,24,00:00:24
20346002,16850,93,25,00:00:25
20346002,16860,97,26,00:00:26
20346002,16870,99,27,00:00:27
20346002,16880,101,28,00:00:28
20346002,16890,103,29,00:00:29
20346002,16900,104,30,00:00:30
20346002,16920,108,31,00:00:31
20346002,16940,112,32,00:00:32
20346002,16960,117,33,00:00:33
20346002,16980,120,34,00:00:34
20346002,16990,125,35,00:00:35
20346002,17010,139,36,00:00:36
20346002,17022,146,37,00:00:37
20346002,17024,151,38,00:00:38
20346002,35317,158,39,00:00:39
20346007,16800,1,1,00:00:01
20346007,16810,3,2,00:00:02
20346007,16830,6,3,00:00:03
20346007,16840,9,4,00:00:04
20346007,16850,11,5,00:00:05
20346007,16860,15,6,00:00:06
20346007,16870,17,7,00:00:07
20346007,16880,19,8,00:00:08
20346007,16890,21,9,00:00:09
20346007,16900,22,10,00:00:10
20346007,16920,26,11,00:00:11
20346007,16940,30,12,00:00:12
20346007,16960,35,13,00:00:13
20346007,16980,38,14,00:00:14
20346007,16990,43,15,00:00:15
20346007,17010,57,16,00:00:16
20346007,17022,64,17,00:00:17
20346007,17024,69,18,00:00:18
20346007,35317,76,19,00:00:19
20347003,85254,1,1,00:00:01
20347003,91710,24,2,00:00:02
20347003,91721,29,3,00:00:03
20347003,91730,32,4,00:00:04
20347003,98319,35,5,00:00:05
20347003,98324,37,6,00:00:06
20347003,98300,43,7,00:00:07
20347003,98310,50,8,00:00:08
20347003,82405,55,9,00:00:09
20347003,82410,61,10,00:00:10
20347003,82430,70,11,00:00:11
20347003,82440,74,12,00:00:12
20347003,77400,90,13,00:00:13
20347003,77410,93,14,00:00:14
20347003,77418,96,15,00:00:15
20347003,77940,116,16,00:00:16
20347003,77440,134,17,00:00:17
20347003,77450,152,18,00:00:18
20347003,77460,169,19,00:00:19
20347003,77738,173,20,00:00:20
20347003,77737,176,21,00:00:21
20347003,81246,180,22,00:00:22
20347003,81248,185,23,00:00:23
20347003,77560,188,24,00:00:24
20347003,77570,191,25,00:00:25
20347003,77580,195,26,00:00:26
20347003,81252,200,27,00:00:27
20347003,81254,204,28,00:00:28
20347003,81256,209,29,00:00:29
20347003,82200,214,30,00:00:30
20347003,82220,219,31,00:00:31
20347003,38830,222,32,00:00:32
20347003,38840,224,33,00:00:33
20347003,38850,226,34,00:00:34
20347003,38870,228,35,00:00:35
20347003,38890,234,36,00:00:36
20347003,38900,236,37,00:00:37
20347003,38910,239,38,00:00:38
20347003,38920,241,39,00:00:39
20347003,38930,243,40,00:00:40
20347003,38962,252,41,00:00:41
20347003,82198,264,42,00:00:42
20347003,23230,267,43,00:00:43
20347003,23250,270,44,00:00:44
20347003,35290,274,45,00:00:45
20347003,35318,281,46,00:00:46
20348008,74785,1,1,00:00:01
20348008,70700,16,2,00:00:02
20348008,74850,39,3,00:00:03
20348008,74870,49,4,00:00:04
20348008,74880,64,5,00:00:05
20348008,75000,77,6,00:00:06
20348008,75005,78,7,00:00:07
20348008,75007,82,8,00:00:08
20348008,81399,114,9,00:00:09
20348008,75732,119,10,00:00:10
20348008,75734,124,11,00:00:11
20348008,81230,129,12,00:00:12
20348008,81232,132,13,00:00:13
20348008,81234,134,14,00:00:14
20348008,81236,137,15,00:00:15
20348008,81315,146,16,00:00:16
20348008,77752,155,17,00:00:17
20348008,77480,159,18,00:00:18
20348008,77490,160,19,00:00:19
20348008,77500,164,20,00:00:20
20348008,77510,167,21,00:00:21
20348008,77520,171,22,00:00:22
20348008,39336,176,23,00:00:23
20348008,77630,182,24,00:00:24
20348008,77650,189,25,00:00:25
20348008,38830,195,26,00:00:26
20348008,38840,197,27,00:00:27
20348008,38850,199,28,00:00:28
20348008,38870,201,29,00:00:29
20348008,38890,207,30,00:00:30
20348008,38900,209,31,00:00:31
20348008,38910,212,32,00:00:32
20348008,38920,214,33,00:00:33
